win_lose,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_long_name/0,team_long_name/1
1,8212,9905,9904,1,0,7809,2009/2010,1. FSV Mainz 05,Hannover 96
2,8213,8226,8178,0,3,7809,2009/2010,TSG 1899 Hoffenheim,Bayer 04 Leverkusen
3,8214,9823,8697,1,1,7809,2009/2010,FC Bayern Munich,SV Werder Bremen
1,8215,8178,8226,1,0,7809,2009/2010,Bayer 04 Leverkusen,TSG 1899 Hoffenheim
1,8216,9790,9789,4,1,7809,2009/2010,Hamburger SV,Borussia Dortmund
1,8217,10269,8358,4,2,7809,2009/2010,VfB Stuttgart,SC Freiburg
1,8218,10189,9911,3,0,7809,2009/2010,FC Schalke 04,VfL Bochum
3,8219,9810,8165,1,1,7809,2009/2010,Eintracht Frankfurt,1. FC Nürnberg
2,8220,8722,8721,1,3,7809,2009/2010,1. FC Köln,VfL Wolfsburg
3,8221,9904,9905,1,1,7809,2009/2010,Hannover 96,1. FSV Mainz 05
1,8222,9788,8177,2,1,7809,2009/2010,Borussia Mönchengladbach,Hertha BSC Berlin
1,8223,9823,9905,3,0,7809,2009/2010,FC Bayern Munich,1. FSV Mainz 05
1,8224,8178,8358,3,1,7809,2009/2010,Bayer 04 Leverkusen,SC Freiburg
3,8225,9790,8721,1,1,7809,2009/2010,Hamburger SV,VfL Wolfsburg
1,8226,10269,9789,4,1,7809,2009/2010,VfB Stuttgart,Borussia Dortmund
3,8227,8177,9911,0,0,7809,2009/2010,Hertha BSC Berlin,VfL Bochum
1,8228,10189,8226,2,0,7809,2009/2010,FC Schalke 04,TSG 1899 Hoffenheim
2,8229,9810,8722,1,2,7809,2009/2010,Eintracht Frankfurt,1. FC Köln
2,8230,9904,8165,1,3,7809,2009/2010,Hannover 96,1. FC Nürnberg
1,8231,9788,8697,4,3,7809,2009/2010,Borussia Mönchengladbach,SV Werder Bremen
2,8232,9789,9810,2,3,7809,2009/2010,Borussia Dortmund,Eintracht Frankfurt
1,8233,8697,8177,2,1,7809,2009/2010,SV Werder Bremen,Hertha BSC Berlin
2,8234,8721,9823,1,3,7809,2009/2010,VfL Wolfsburg,FC Bayern Munich
3,8235,8358,10189,0,0,7809,2009/2010,SC Freiburg,FC Schalke 04
3,8236,8722,9790,3,3,7809,2009/2010,1. FC Köln,Hamburger SV
2,8237,8165,10269,1,2,7809,2009/2010,1. FC Nürnberg,VfB Stuttgart
3,8238,9911,8178,1,1,7809,2009/2010,VfL Bochum,Bayer 04 Leverkusen
1,8239,9905,9788,1,0,7809,2009/2010,1. FSV Mainz 05,Borussia Mönchengladbach
1,8240,8226,9904,2,1,7809,2009/2010,TSG 1899 Hoffenheim,Hannover 96
1,8241,9823,9789,3,1,7809,2009/2010,FC Bayern Munich,Borussia Dortmund
1,8242,8178,8721,2,1,7809,2009/2010,Bayer 04 Leverkusen,VfL Wolfsburg
2,8243,10269,9790,1,3,7809,2009/2010,VfB Stuttgart,Hamburger SV
3,8244,8177,9905,1,1,7809,2009/2010,Hertha BSC Berlin,1. FSV Mainz 05
1,8245,10189,8722,2,0,7809,2009/2010,FC Schalke 04,1. FC Köln
1,8246,9810,8358,2,1,7809,2009/2010,Eintracht Frankfurt,SC Freiburg
1,8247,9911,8226,2,1,7809,2009/2010,VfL Bochum,TSG 1899 Hoffenheim
2,8248,9904,8697,1,5,7809,2009/2010,Hannover 96,SV Werder Bremen
1,8249,9788,8165,2,1,7809,2009/2010,Borussia Mönchengladbach,1. FC Nürnberg
3,8250,9790,9810,0,0,7809,2009/2010,Hamburger SV,Eintracht Frankfurt
1,8251,9789,9904,4,1,7809,2009/2010,Borussia Dortmund,Hannover 96
3,8252,8697,8178,2,2,7809,2009/2010,SV Werder Bremen,Bayer 04 Leverkusen
1,8253,8721,10189,2,1,7809,2009/2010,VfL Wolfsburg,FC Schalke 04
2,8254,8358,8177,0,3,7809,2009/2010,SC Freiburg,Hertha BSC Berlin
2,8255,8722,10269,1,5,7809,2009/2010,1. FC Köln,VfB Stuttgart
3,8256,8165,9823,1,1,7809,2009/2010,1. FC Nürnberg,FC Bayern Munich
3,8257,9905,9911,0,0,7809,2009/2010,1. FSV Mainz 05,VfL Bochum
3,8258,8226,9788,2,2,7809,2009/2010,TSG 1899 Hoffenheim,Borussia Mönchengladbach
1,8259,9823,9790,1,0,7809,2009/2010,FC Bayern Munich,Hamburger SV
3,8260,8178,8722,0,0,7809,2009/2010,Bayer 04 Leverkusen,1. FC Köln
1,8261,10269,9810,2,1,7809,2009/2010,VfB Stuttgart,Eintracht Frankfurt
2,8262,8177,8226,0,2,7809,2009/2010,Hertha BSC Berlin,TSG 1899 Hoffenheim
1,8263,10189,9789,2,1,7809,2009/2010,FC Schalke 04,Borussia Dortmund
3,8264,9911,8165,0,0,7809,2009/2010,VfL Bochum,1. FC Nürnberg
2,8265,9904,8721,0,1,7809,2009/2010,Hannover 96,VfL Wolfsburg
2,8266,9905,8697,1,2,7809,2009/2010,1. FSV Mainz 05,SV Werder Bremen
3,8267,9788,8358,1,1,7809,2009/2010,Borussia Mönchengladbach,SC Freiburg
1,8268,9790,8177,1,0,7809,2009/2010,Hamburger SV,Hertha BSC Berlin
1,8269,9789,9788,3,0,7809,2009/2010,Borussia Dortmund,Borussia Mönchengladbach
3,8270,8697,10269,2,2,7809,2009/2010,SV Werder Bremen,VfB Stuttgart
1,8271,8721,9911,4,1,7809,2009/2010,VfL Wolfsburg,VfL Bochum
2,8272,8358,9904,1,2,7809,2009/2010,SC Freiburg,Hannover 96
2,8273,9810,10189,1,4,7809,2009/2010,Eintracht Frankfurt,FC Schalke 04
3,8274,8722,9823,1,1,7809,2009/2010,1. FC Köln,FC Bayern Munich
1,8275,8165,8178,3,2,7809,2009/2010,1. FC Nürnberg,Bayer 04 Leverkusen
2,8276,8226,9905,0,1,7809,2009/2010,TSG 1899 Hoffenheim,1. FSV Mainz 05
1,8277,9823,8358,2,1,7809,2009/2010,FC Bayern Munich,SC Freiburg
1,8278,8178,9790,4,2,7809,2009/2010,Bayer 04 Leverkusen,Hamburger SV
2,8279,8177,8165,1,2,7809,2009/2010,Hertha BSC Berlin,1. FC Nürnberg
1,8280,10189,10269,2,1,7809,2009/2010,FC Schalke 04,VfB Stuttgart
2,8281,9911,9789,1,4,7809,2009/2010,VfL Bochum,Borussia Dortmund
1,8282,9904,9810,2,1,7809,2009/2010,Hannover 96,Eintracht Frankfurt
1,8283,9905,8722,1,0,7809,2009/2010,1. FSV Mainz 05,1. FC Köln
2,8284,9788,8721,0,4,7809,2009/2010,Borussia Mönchengladbach,VfL Wolfsburg
2,8285,8226,8697,0,1,7809,2009/2010,TSG 1899 Hoffenheim,SV Werder Bremen
3,8286,9790,10189,2,2,7809,2009/2010,Hamburger SV,FC Schalke 04
1,8287,9789,8178,3,0,7809,2009/2010,Borussia Dortmund,Bayer 04 Leverkusen
1,8288,10269,9904,2,0,7809,2009/2010,VfB Stuttgart,Hannover 96
1,8289,8697,9911,3,2,7809,2009/2010,SV Werder Bremen,VfL Bochum
2,8290,8721,8177,1,5,7809,2009/2010,VfL Wolfsburg,Hertha BSC Berlin
1,8291,8358,9905,1,0,7809,2009/2010,SC Freiburg,1. FSV Mainz 05
1,8292,9810,9823,2,1,7809,2009/2010,Eintracht Frankfurt,FC Bayern Munich
3,8293,8722,9788,1,1,7809,2009/2010,1. FC Köln,Borussia Mönchengladbach
3,8294,8165,8226,0,0,7809,2009/2010,1. FC Nürnberg,TSG 1899 Hoffenheim
2,8295,9823,10269,1,2,7809,2009/2010,FC Bayern Munich,VfB Stuttgart
2,8296,8178,10189,0,2,7809,2009/2010,Bayer 04 Leverkusen,FC Schalke 04
1,8297,8697,8165,4,2,7809,2009/2010,SV Werder Bremen,1. FC Nürnberg
3,8298,8177,9789,0,0,7809,2009/2010,Hertha BSC Berlin,Borussia Dortmund
2,8299,9911,9810,1,2,7809,2009/2010,VfL Bochum,Eintracht Frankfurt
2,8300,9904,8722,1,4,7809,2009/2010,Hannover 96,1. FC Köln
2,8301,9905,8721,0,2,7809,2009/2010,1. FSV Mainz 05,VfL Wolfsburg
1,8302,9788,9790,1,0,7809,2009/2010,Borussia Mönchengladbach,Hamburger SV
3,8303,8226,8358,1,1,7809,2009/2010,TSG 1899 Hoffenheim,SC Freiburg
3,8304,9790,9904,0,0,7809,2009/2010,Hamburger SV,Hannover 96
1,8305,9789,8697,2,1,7809,2009/2010,Borussia Dortmund,SV Werder Bremen
1,8306,10269,9788,2,1,7809,2009/2010,VfB Stuttgart,Borussia Mönchengladbach
2,8307,10189,9823,1,2,7809,2009/2010,FC Schalke 04,FC Bayern Munich
1,8308,8721,8226,4,0,7809,2009/2010,VfL Wolfsburg,TSG 1899 Hoffenheim
3,8309,8358,9911,1,1,7809,2009/2010,SC Freiburg,VfL Bochum
1,8310,9810,8178,3,2,7809,2009/2010,Eintracht Frankfurt,Bayer 04 Leverkusen
2,8311,8722,8177,0,3,7809,2009/2010,1. FC Köln,Hertha BSC Berlin
1,8312,8165,9905,2,0,7809,2009/2010,1. FC Nürnberg,1. FSV Mainz 05
3,8313,9789,10269,1,1,7809,2009/2010,Borussia Dortmund,VfB Stuttgart
1,8314,8697,9788,3,0,7809,2009/2010,SV Werder Bremen,Borussia Mönchengladbach
2,8315,8721,9790,2,4,7809,2009/2010,VfL Wolfsburg,Hamburger SV
2,8316,8358,8178,0,5,7809,2009/2010,SC Freiburg,Bayer 04 Leverkusen
3,8317,8722,9810,0,0,7809,2009/2010,1. FC Köln,Eintracht Frankfurt
2,8318,8165,9904,0,2,7809,2009/2010,1. FC Nürnberg,Hannover 96
1,8319,9911,8177,1,0,7809,2009/2010,VfL Bochum,Hertha BSC Berlin
1,8320,9905,9823,2,1,7809,2009/2010,1. FSV Mainz 05,FC Bayern Munich
3,8321,8226,10189,0,0,7809,2009/2010,TSG 1899 Hoffenheim,FC Schalke 04
3,8322,8178,9823,1,1,7809,2009/2010,Bayer 04 Leverkusen,FC Bayern Munich
1,8323,8697,8358,4,0,7809,2009/2010,SV Werder Bremen,SC Freiburg
2,8324,8177,10269,0,1,7809,2009/2010,Hertha BSC Berlin,VfB Stuttgart
2,8325,8165,8721,0,2,7809,2009/2010,1. FC Nürnberg,VfL Wolfsburg
2,8326,9911,9790,1,2,7809,2009/2010,VfL Bochum,Hamburger SV
1,8327,9904,10189,4,2,7809,2009/2010,Hannover 96,FC Schalke 04
1,8328,9905,9789,1,0,7809,2009/2010,1. FSV Mainz 05,Borussia Dortmund
1,8329,9788,9810,2,0,7809,2009/2010,Borussia Mönchengladbach,Eintracht Frankfurt
2,8330,8226,8722,0,2,7809,2009/2010,TSG 1899 Hoffenheim,1. FC Köln
1,8331,9823,9904,7,0,7809,2009/2010,FC Bayern Munich,Hannover 96
2,8332,9790,9905,0,1,7809,2009/2010,Hamburger SV,1. FSV Mainz 05
3,8333,9789,8226,1,1,7809,2009/2010,Borussia Dortmund,TSG 1899 Hoffenheim
1,8334,10269,8178,2,1,7809,2009/2010,VfB Stuttgart,Bayer 04 Leverkusen
1,8335,10189,9788,3,1,7809,2009/2010,FC Schalke 04,Borussia Mönchengladbach
2,8336,8721,8697,2,4,7809,2009/2010,VfL Wolfsburg,SV Werder Bremen
1,8337,8358,8165,2,1,7809,2009/2010,SC Freiburg,1. FC Nürnberg
3,8338,9810,8177,2,2,7809,2009/2010,Eintracht Frankfurt,Hertha BSC Berlin
1,8339,8722,9911,2,0,7809,2009/2010,1. FC Köln,VfL Bochum
1,8340,8178,9904,3,0,7809,2009/2010,Bayer 04 Leverkusen,Hannover 96
1,8341,8697,8722,1,0,7809,2009/2010,SV Werder Bremen,1. FC Köln
2,8342,8177,10189,0,1,7809,2009/2010,Hertha BSC Berlin,FC Schalke 04
1,8343,8358,8721,1,0,7809,2009/2010,SC Freiburg,VfL Wolfsburg
2,8344,8165,9789,2,3,7809,2009/2010,1. FC Nürnberg,Borussia Dortmund
2,8345,9911,10269,0,2,7809,2009/2010,VfL Bochum,VfB Stuttgart
3,8346,9905,9810,3,3,7809,2009/2010,1. FSV Mainz 05,Eintracht Frankfurt
3,8347,9788,9823,1,1,7809,2009/2010,Borussia Mönchengladbach,FC Bayern Munich
1,8348,8226,9790,5,1,7809,2009/2010,TSG 1899 Hoffenheim,Hamburger SV
1,8349,9823,9911,3,1,7809,2009/2010,FC Bayern Munich,VfL Bochum
3,8350,8178,8177,1,1,7809,2009/2010,Bayer 04 Leverkusen,Hertha BSC Berlin
1,8351,9790,8165,4,0,7809,2009/2010,Hamburger SV,1. FC Nürnberg
3,8352,9789,8721,1,1,7809,2009/2010,Borussia Dortmund,VfL Wolfsburg
3,8353,10269,9905,2,2,7809,2009/2010,VfB Stuttgart,1. FSV Mainz 05
2,8354,10189,8697,0,2,7809,2009/2010,FC Schalke 04,SV Werder Bremen
2,8355,9810,8226,1,2,7809,2009/2010,Eintracht Frankfurt,TSG 1899 Hoffenheim
3,8356,8722,8358,2,2,7809,2009/2010,1. FC Köln,SC Freiburg
1,8357,9904,9788,6,1,7809,2009/2010,Hannover 96,Borussia Mönchengladbach
3,8358,8697,9790,1,1,7809,2009/2010,SV Werder Bremen,Hamburger SV
2,8359,8177,9823,1,3,7809,2009/2010,Hertha BSC Berlin,FC Bayern Munich
1,8360,8721,9810,3,1,7809,2009/2010,VfL Wolfsburg,Eintracht Frankfurt
1,8361,8358,9789,3,1,7809,2009/2010,SC Freiburg,Borussia Dortmund
1,8362,8165,8722,1,0,7809,2009/2010,1. FC Nürnberg,1. FC Köln
2,8363,9911,9904,0,3,7809,2009/2010,VfL Bochum,Hannover 96
3,8364,9905,10189,0,0,7809,2009/2010,1. FSV Mainz 05,FC Schalke 04
3,8365,9788,8178,1,1,7809,2009/2010,Borussia Mönchengladbach,Bayer 04 Leverkusen
3,8366,8226,10269,1,1,7809,2009/2010,TSG 1899 Hoffenheim,VfB Stuttgart
1,8367,9823,8721,3,0,7809,2009/2010,FC Bayern Munich,VfL Wolfsburg
1,8368,8178,9911,2,1,7809,2009/2010,Bayer 04 Leverkusen,VfL Bochum
1,8369,9790,8722,3,1,7809,2009/2010,Hamburger SV,1. FC Köln
3,8370,10269,8165,0,0,7809,2009/2010,VfB Stuttgart,1. FC Nürnberg
2,8371,8177,8697,2,3,7809,2009/2010,Hertha BSC Berlin,SV Werder Bremen
2,8372,10189,8358,0,1,7809,2009/2010,FC Schalke 04,SC Freiburg
3,8373,9810,9789,1,1,7809,2009/2010,Eintracht Frankfurt,Borussia Dortmund
2,8374,9904,8226,0,1,7809,2009/2010,Hannover 96,TSG 1899 Hoffenheim
1,8375,9788,9905,2,0,7809,2009/2010,Borussia Mönchengladbach,1. FSV Mainz 05
1,8376,9790,10269,3,1,7809,2009/2010,Hamburger SV,VfB Stuttgart
2,8377,9789,9823,1,5,7809,2009/2010,Borussia Dortmund,FC Bayern Munich
3,8378,8697,9904,0,0,7809,2009/2010,SV Werder Bremen,Hannover 96
2,8379,8721,8178,2,3,7809,2009/2010,VfL Wolfsburg,Bayer 04 Leverkusen
2,8380,8358,9810,0,2,7809,2009/2010,SC Freiburg,Eintracht Frankfurt
2,8381,8722,10189,1,2,7809,2009/2010,1. FC Köln,FC Schalke 04
1,8382,8165,9788,1,0,7809,2009/2010,1. FC Nürnberg,Borussia Mönchengladbach
1,8383,9905,8177,2,1,7809,2009/2010,1. FSV Mainz 05,Hertha BSC Berlin
1,8384,8226,9911,3,0,7809,2009/2010,TSG 1899 Hoffenheim,VfL Bochum
1,8385,9823,8165,2,1,7809,2009/2010,FC Bayern Munich,1. FC Nürnberg
3,8386,8178,8697,0,0,7809,2009/2010,Bayer 04 Leverkusen,SV Werder Bremen
2,8387,10269,8722,0,2,7809,2009/2010,VfB Stuttgart,1. FC Köln
2,8388,8177,8358,0,4,7809,2009/2010,Hertha BSC Berlin,SC Freiburg
2,8389,10189,8721,1,2,7809,2009/2010,FC Schalke 04,VfL Wolfsburg
3,8390,9810,9790,1,1,7809,2009/2010,Eintracht Frankfurt,Hamburger SV
2,8391,9911,9905,2,3,7809,2009/2010,VfL Bochum,1. FSV Mainz 05
3,8392,9904,9789,1,1,7809,2009/2010,Hannover 96,Borussia Dortmund
2,8393,9788,8226,2,4,7809,2009/2010,Borussia Mönchengladbach,TSG 1899 Hoffenheim
1,8394,9790,9823,1,0,7809,2009/2010,Hamburger SV,FC Bayern Munich
2,8395,9789,10189,0,1,7809,2009/2010,Borussia Dortmund,FC Schalke 04
1,8396,8697,9905,3,0,7809,2009/2010,SV Werder Bremen,1. FSV Mainz 05
1,8397,8721,9904,4,2,7809,2009/2010,VfL Wolfsburg,Hannover 96
1,8398,8358,9788,3,0,7809,2009/2010,SC Freiburg,Borussia Mönchengladbach
2,8399,9810,10269,0,3,7809,2009/2010,Eintracht Frankfurt,VfB Stuttgart
2,8400,8722,8178,0,1,7809,2009/2010,1. FC Köln,Bayer 04 Leverkusen
2,8401,8165,9911,0,1,7809,2009/2010,1. FC Nürnberg,VfL Bochum
1,8402,8226,8177,5,1,7809,2009/2010,TSG 1899 Hoffenheim,Hertha BSC Berlin
3,8403,9823,8722,0,0,7809,2009/2010,FC Bayern Munich,1. FC Köln
1,8404,8178,8165,4,0,7809,2009/2010,Bayer 04 Leverkusen,1. FC Nürnberg
2,8405,10269,8697,0,2,7809,2009/2010,VfB Stuttgart,SV Werder Bremen
2,8406,8177,9790,1,3,7809,2009/2010,Hertha BSC Berlin,Hamburger SV
1,8407,10189,9810,2,0,7809,2009/2010,FC Schalke 04,Eintracht Frankfurt
3,8408,9911,8721,1,1,7809,2009/2010,VfL Bochum,VfL Wolfsburg
1,8409,9904,8358,5,2,7809,2009/2010,Hannover 96,SC Freiburg
1,8410,9905,8226,2,1,7809,2009/2010,1. FSV Mainz 05,TSG 1899 Hoffenheim
2,8411,9788,9789,0,1,7809,2009/2010,Borussia Mönchengladbach,Borussia Dortmund
3,8412,9790,8178,0,0,7809,2009/2010,Hamburger SV,Bayer 04 Leverkusen
1,8413,9789,9911,2,0,7809,2009/2010,Borussia Dortmund,VfL Bochum
2,8414,10269,10189,1,2,7809,2009/2010,VfB Stuttgart,FC Schalke 04
1,8415,8697,8226,2,0,7809,2009/2010,SV Werder Bremen,TSG 1899 Hoffenheim
1,8416,8721,9788,2,1,7809,2009/2010,VfL Wolfsburg,Borussia Mönchengladbach
2,8417,8358,9823,1,2,7809,2009/2010,SC Freiburg,FC Bayern Munich
1,8418,9810,9904,2,1,7809,2009/2010,Eintracht Frankfurt,Hannover 96
1,8419,8722,9905,1,0,7809,2009/2010,1. FC Köln,1. FSV Mainz 05
1,8420,8165,8177,3,0,7809,2009/2010,1. FC Nürnberg,Hertha BSC Berlin
1,8421,9823,8721,2,1,7809,2010/2011,FC Bayern Munich,VfL Wolfsburg
1,8422,8226,8697,4,1,7809,2010/2011,TSG 1899 Hoffenheim,SV Werder Bremen
3,8423,9788,8165,1,1,7809,2010/2011,Borussia Mönchengladbach,1. FC Nürnberg
2,8424,8722,8350,1,3,7809,2010/2011,1. FC Köln,1. FC Kaiserslautern
2,8425,8358,8152,1,3,7809,2010/2011,SC Freiburg,FC St. Pauli
1,8426,9904,9810,2,1,7809,2010/2011,Hannover 96,Eintracht Frankfurt
1,8427,9790,10189,2,1,7809,2010/2011,Hamburger SV,FC Schalke 04
1,8428,9905,10269,2,0,7809,2010/2011,1. FSV Mainz 05,VfB Stuttgart
2,8429,9789,8178,0,2,7809,2010/2011,Borussia Dortmund,Bayer 04 Leverkusen
1,8430,9823,8358,4,2,7809,2010/2011,FC Bayern Munich,SC Freiburg
2,8431,10189,8178,0,1,7809,2010/2011,FC Schalke 04,Bayer 04 Leverkusen
2,8432,8697,8165,2,3,7809,2010/2011,SV Werder Bremen,1. FC Nürnberg
1,8433,8721,10269,2,0,7809,2010/2011,VfL Wolfsburg,VfB Stuttgart
2,8434,9905,9789,0,2,7809,2010/2011,1. FSV Mainz 05,Borussia Dortmund
1,8435,8226,9904,4,0,7809,2010/2011,TSG 1899 Hoffenheim,Hannover 96
1,8436,8722,9790,3,2,7809,2010/2011,1. FC Köln,Hamburger SV
1,8437,8350,9788,3,0,7809,2010/2011,1. FC Kaiserslautern,Borussia Mönchengladbach
2,8438,8152,9810,1,3,7809,2010/2011,FC St. Pauli,Eintracht Frankfurt
1,8439,10189,8152,3,0,7809,2010/2011,FC Schalke 04,FC St. Pauli
1,8440,8178,8350,3,1,7809,2010/2011,Bayer 04 Leverkusen,1. FC Kaiserslautern
1,8441,10269,8697,6,0,7809,2010/2011,VfB Stuttgart,SV Werder Bremen
1,8442,9790,8226,2,1,7809,2010/2011,Hamburger SV,TSG 1899 Hoffenheim
1,8443,9810,8721,3,1,7809,2010/2011,Eintracht Frankfurt,VfL Wolfsburg
3,8444,9788,9823,3,3,7809,2010/2011,Borussia Mönchengladbach,FC Bayern Munich
1,8445,8358,9905,1,0,7809,2010/2011,SC Freiburg,1. FSV Mainz 05
2,8446,9904,9789,0,4,7809,2010/2011,Hannover 96,Borussia Dortmund
1,8447,8165,8722,3,1,7809,2010/2011,1. FC Nürnberg,1. FC Köln
1,8448,9823,8165,3,0,7809,2010/2011,FC Bayern Munich,1. FC Nürnberg
3,8449,8697,9810,0,0,7809,2010/2011,SV Werder Bremen,Eintracht Frankfurt
1,8450,9789,9790,2,0,7809,2010/2011,Borussia Dortmund,Hamburger SV
3,8451,8721,10189,2,2,7809,2010/2011,VfL Wolfsburg,FC Schalke 04
2,8452,9905,9904,0,1,7809,2010/2011,1. FSV Mainz 05,Hannover 96
2,8453,8226,8358,0,1,7809,2010/2011,TSG 1899 Hoffenheim,SC Freiburg
2,8454,8722,9788,0,4,7809,2010/2011,1. FC Köln,Borussia Mönchengladbach
3,8455,8350,10269,3,3,7809,2010/2011,1. FC Kaiserslautern,VfB Stuttgart
2,8456,8152,8178,0,1,7809,2010/2011,FC St. Pauli,Bayer 04 Leverkusen
1,8457,10189,8697,4,0,7809,2010/2011,FC Schalke 04,SV Werder Bremen
3,8458,8178,9823,1,1,7809,2010/2011,Bayer 04 Leverkusen,FC Bayern Munich
2,8459,10269,8722,0,1,7809,2010/2011,VfB Stuttgart,1. FC Köln
2,8460,9810,8226,0,4,7809,2010/2011,Eintracht Frankfurt,TSG 1899 Hoffenheim
2,8461,9788,9905,2,3,7809,2010/2011,Borussia Mönchengladbach,1. FSV Mainz 05
2,8462,8358,9789,1,2,7809,2010/2011,SC Freiburg,Borussia Dortmund
1,8463,9904,9790,3,2,7809,2010/2011,Hannover 96,Hamburger SV
2,8464,8165,8350,1,3,7809,2010/2011,1. FC Nürnberg,1. FC Kaiserslautern
3,8465,8152,8721,1,1,7809,2010/2011,FC St. Pauli,VfL Wolfsburg
1,8466,9823,9810,4,1,7809,2010/2011,FC Bayern Munich,Eintracht Frankfurt
1,8467,8697,8152,3,0,7809,2010/2011,SV Werder Bremen,FC St. Pauli
1,8468,9789,9788,4,1,7809,2010/2011,Borussia Dortmund,Borussia Mönchengladbach
1,8469,9790,10269,4,2,7809,2010/2011,Hamburger SV,VfB Stuttgart
1,8470,9905,8165,3,0,7809,2010/2011,1. FSV Mainz 05,1. FC Nürnberg
3,8471,8226,8178,2,2,7809,2010/2011,TSG 1899 Hoffenheim,Bayer 04 Leverkusen
3,8472,8722,8721,1,1,7809,2010/2011,1. FC Köln,VfL Wolfsburg
1,8473,9904,8358,3,0,7809,2010/2011,Hannover 96,SC Freiburg
1,8474,8350,10189,5,0,7809,2010/2011,1. FC Kaiserslautern,FC Schalke 04
1,8475,10189,9823,2,0,7809,2010/2011,FC Schalke 04,FC Bayern Munich
1,8476,8178,8722,3,2,7809,2010/2011,Bayer 04 Leverkusen,1. FC Köln
3,8477,10269,8226,1,1,7809,2010/2011,VfB Stuttgart,TSG 1899 Hoffenheim
3,8478,8721,8697,0,0,7809,2010/2011,VfL Wolfsburg,SV Werder Bremen
1,8479,9810,9905,2,1,7809,2010/2011,Eintracht Frankfurt,1. FSV Mainz 05
2,8480,9788,9904,1,2,7809,2010/2011,Borussia Mönchengladbach,Hannover 96
1,8481,8358,9790,1,0,7809,2010/2011,SC Freiburg,Hamburger SV
2,8482,8165,9789,0,2,7809,2010/2011,1. FC Nürnberg,Borussia Dortmund
1,8483,8152,8350,1,0,7809,2010/2011,FC St. Pauli,1. FC Kaiserslautern
1,8484,9823,8152,3,0,7809,2010/2011,FC Bayern Munich,FC St. Pauli
1,8485,9789,8697,2,0,7809,2010/2011,Borussia Dortmund,SV Werder Bremen
2,8486,9790,8178,2,4,7809,2010/2011,Hamburger SV,Bayer 04 Leverkusen
2,8487,9905,10189,0,1,7809,2010/2011,1. FSV Mainz 05,FC Schalke 04
3,8488,8226,8165,1,1,7809,2010/2011,TSG 1899 Hoffenheim,1. FC Nürnberg
1,8489,8722,9810,1,0,7809,2010/2011,1. FC Köln,Eintracht Frankfurt
1,8490,8358,9788,3,0,7809,2010/2011,SC Freiburg,Borussia Mönchengladbach
1,8491,9904,10269,2,1,7809,2010/2011,Hannover 96,VfB Stuttgart
3,8492,8350,8721,0,0,7809,2010/2011,1. FC Kaiserslautern,VfL Wolfsburg
1,8493,10189,8722,3,0,7809,2010/2011,FC Schalke 04,1. FC Köln
2,8494,8697,8350,1,2,7809,2010/2011,SV Werder Bremen,1. FC Kaiserslautern
3,8495,8178,8358,2,2,7809,2010/2011,Bayer 04 Leverkusen,SC Freiburg
2,8496,10269,9823,3,5,7809,2010/2011,VfB Stuttgart,FC Bayern Munich
3,8497,8721,8226,2,2,7809,2010/2011,VfL Wolfsburg,TSG 1899 Hoffenheim
1,8498,9810,9789,1,0,7809,2010/2011,Eintracht Frankfurt,Borussia Dortmund
2,8499,9788,9790,1,2,7809,2010/2011,Borussia Mönchengladbach,Hamburger SV
1,8500,8165,9904,3,1,7809,2010/2011,1. FC Nürnberg,Hannover 96
2,8501,8152,9905,2,4,7809,2010/2011,FC St. Pauli,1. FSV Mainz 05
2,8502,10189,9790,0,1,7809,2010/2011,FC Schalke 04,Hamburger SV
1,8503,8697,8226,2,1,7809,2010/2011,SV Werder Bremen,TSG 1899 Hoffenheim
2,8504,8178,9789,1,3,7809,2010/2011,Bayer 04 Leverkusen,Borussia Dortmund
1,8505,10269,9905,1,0,7809,2010/2011,VfB Stuttgart,1. FSV Mainz 05
3,8506,8721,9823,1,1,7809,2010/2011,VfL Wolfsburg,FC Bayern Munich
2,8507,9810,9904,0,3,7809,2010/2011,Eintracht Frankfurt,Hannover 96
2,8508,8165,9788,0,1,7809,2010/2011,1. FC Nürnberg,Borussia Mönchengladbach
3,8509,8350,8722,1,1,7809,2010/2011,1. FC Kaiserslautern,1. FC Köln
3,8510,8152,8358,2,2,7809,2010/2011,FC St. Pauli,SC Freiburg
1,8511,9823,8350,5,1,7809,2010/2011,FC Bayern Munich,1. FC Kaiserslautern
3,8512,9789,10269,1,1,7809,2010/2011,Borussia Dortmund,VfB Stuttgart
1,8513,9790,9810,1,0,7809,2010/2011,Hamburger SV,Eintracht Frankfurt
2,8514,9905,8721,0,1,7809,2010/2011,1. FSV Mainz 05,VfL Wolfsburg
3,8515,8226,8152,2,2,7809,2010/2011,TSG 1899 Hoffenheim,FC St. Pauli
2,8516,9788,8178,1,3,7809,2010/2011,Borussia Mönchengladbach,Bayer 04 Leverkusen
1,8517,8722,8697,3,0,7809,2010/2011,1. FC Köln,SV Werder Bremen
3,8518,8358,8165,1,1,7809,2010/2011,SC Freiburg,1. FC Nürnberg
2,8519,9904,10189,0,1,7809,2010/2011,Hannover 96,FC Schalke 04
2,8520,10189,9904,1,2,7809,2010/2011,FC Schalke 04,Hannover 96
1,8521,8697,8722,4,2,7809,2010/2011,SV Werder Bremen,1. FC Köln
